id,source,surface,normalized,root,morph_segments,tokenizer_target,affixes,process,pos_guess,features,confidence,frequency_in_sources,context,notes
kap-morph-0589,literary,mamamate,mamamate,mamate,ma~mamate,ma~mamate,ma~,reduplication,V/ADJ,reduplicated_cv=ma; aspect_or_intensification,medium,14,dugu sikasu ing amanung [mamamate] At ing katulad na,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0590,literary,mangamate,mangamate,amate,mang+amate,mang | amate,mang-,prefixation,V/ADJ/N,prefix=mang-,medium,14,E balag dakal lang [mangamate] danup aku sang mipaldan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0591,literary,maniabing,maniabing,iabing,man+iabing,man | iabing,man-,prefixation,V/ADJ/N,prefix=man-,medium,14,mapintas Ala lang patugut [maniabing] matatas King poesia t,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0592,literary,maninap,maninap,inap,man+inap,man | inap,man-,prefixation,V/ADJ/N,prefix=man-,medium,14,ali Mal kung Bungsu [maninap] na ku mu pala,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0593,literary,manyawad,manyawad,yawad,man+yawad,man | yawad,man-,prefixation,V/ADJ/N,prefix=man-,medium,14,Darapat sala neng aldo [manyawad] tawad neng bengi Mayap,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0594,literary,mapait,mapait,pait,ma+pait,ma | pait,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,14,mabsi Ining Maligosu nung [mapait] ya man Atyu keng,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0595,literary,mayubu,mayubu,yubu,ma+yubu,ma | yubu,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,14,pakibalak na aldo nang [mayubu] Nitang pangane nang mag-aral,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0596,literary,migising,migising,ising,mig+ising,mig | ising,mig-,prefixation,V/ADJ/N,prefix=mig-,medium,14,masayang abak Karin ta [migising] Nung atin mang lulam,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0597,literary,minyabi,minyabi,myabi,m+in+yabi,m | in | yabi,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,14,mekibat Ya at nganang [minyabi] Anak ko O kakung,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0598,literary,nining,nining,ning,n+in+ing,n | in | ing,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,14,karening tinungi kung rima [nining] poesiya Ninu pa mong,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0599,religious,pamanalangsang,pamanalangsang,nalangsang,pama+nalangsang,pama | nalangsang,pama-,prefixation,V/ADJ/N,prefix=pama-,medium,14,Laban Nanu ing kakung [pamanalangsang] Nanu ing kakung kasalanan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0600,literary,pamilya,pamilya,ilya,pam+ilya,pam | ilya,pam-,prefixation,V/ADJ/N,prefix=pam-,medium,14,api ning lugud karing [pamilya] ku lakwas mikaluku Kabang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0601,literary,pangaku,pangaku,gaku,pan+gaku,pan | gaku,pan-,prefixation,V/ADJ/N,prefix=pan-,medium,14,Tau kelingwa na ing [pangaku] t sumpa Pablasang king,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0602,literary,pangaras,pangaras,aras,pang+aras,pang | aras,pang-,prefixation,V/ADJ/N,prefix=pang-,medium,14,mu rugu keng pamananaman [pangaras] keng salun ning kapanamdaman,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0603,literary,pasibayung,pasibayung,sibayung,pa+sibayung,pa | sibayung,pa-,prefixation,V/ADJ/N,prefix=pa-,medium,14,Ya ing maging Ukum [pasibayung] kuldas Kanita Ne matul,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0604,literary,patawad,patawad,tawad,pa+tawad,pa | tawad,pa-,prefixation,V/ADJ/N,prefix=pa-,medium,14,Nganang ngungulangul Dyos ko [Patawad] pu Dapot nana na,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0605,literary,personang,personang,rsonang,pe+rsonang,pe | rsonang,pe-,prefixation,V/ADJ/N,prefix=pe-,medium,14,kapaniupilan inia gagawan na [Personang] animal yang magbabo kaya,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0606,literary,pibandyan,pibandyan,bandy,pi+bandy+an,pi | bandy | an,pi-; -an,prefixation+suffixation,V/ADJ/N,prefix=pi-; suffix=-an,medium,14,ing polusyon Ini mang [pibandyan] a king kapamyasnan ikwa,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0607,literary,sasalpantaya,sasalpantaya,salpantaya,sa~salpantaya,sa~salpantaya,sa~,reduplication,V/ADJ,reduplicated_cv=sa; aspect_or_intensification,medium,14,ning watas lubus kung [sasalpantaya] Pepamana ne kekayu ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0608,religious,sumakup,sumakup,sakup,s+um+akup,s | um | akup,-um-,infixation,V,infix=-um-; position=after_initial_consonant,medium,14,wangis at pabustan lang [sumakup] karing asan king dayatmalat,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0609,literary,talan,talan,tal,tal+an,tal | an,-an,suffixation,N/V,suffix=-an,medium,14,king Portal ning Belen [Talan] ka kanaku o maslag,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0610,literary,telanan,telanan,telan,telan+an,telan | an,-an,suffixation,N/V,suffix=-an,medium,14,panimpin ingkaniwan a mumutus [Telanan] ke ing palad muat,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0611,religious,uvasan,uvasan,uvas,uvas+an,uvas | an,-an,suffixation,N/V,suffix=-an,medium,14,mibili yang metung a [uvasan] Genesis At minimum ya,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0612,literary,akalingwan,akalingwan,akalingw,akalingw+an,akalingw | an,-an,suffixation,N/V,suffix=-an,medium,13,e kun a agawa [Akalingwan] kun a ing magpasamantala,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0613,literary,albugan,albugan,albug,albug+an,albug | an,-an,suffixation,N/V,suffix=-an,medium,13,na King d ne [albugan] lib tad ning marangle,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0614,literary,atbusan,atbusan,atbus,atbus+an,atbus | an,-an,suffixation,N/V,suffix=-an,medium,13,Ya King ba Neng [atbusan] ing tau king sala,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0615,literary,bebe,bebe,be,be~be,be~be,be~,reduplication,V/ADJ,reduplicated_cv=be; aspect_or_intensification,medium,13,yang payapa Mamananaman yaking [bebe] ning sapa At karing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0616,literary,camatayan,camatayan,camatay,camatay+an,camatay | an,-an,suffixation,N/V,suffix=-an,medium,13,ya ing aldo mung [camatayan] Dening banyagang lunusub qng,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0617,religious,dumalan,dumalan,dalan,d+um+alan,d | um | alan,-um-,infixation,V,infix=-um-; position=after_initial_consonant,medium,13,ding anggang kawan Genesis [Dumalan] ya ngeni ing guinu,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0618,literary,gagalang,gagalang,galang,ga~galang,ga~galang,ga~,reduplication,V/ADJ,reduplicated_cv=ga; aspect_or_intensification,medium,13,ning Republika ning Pilipinas [Gagalang] kung Pamutuk Madam Gloria,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0619,literary,gagawa,gagawa,gawa,ga~gawa,ga~gawa,ga~,reduplication,V/ADJ,reduplicated_cv=ga; aspect_or_intensification,medium,13,capalaran Ita mismu ing [gagawa] queng quecatang bili queng,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0620,literary,ipaintulut,ipaintulut,intulut,ipa+intulut,ipa | intulut,ipa-,prefixation,V/ADJ/N,prefix=ipa-,medium,13,Ing Dios e na [ipaintulut] ing mamusan cang macaiguit,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0621,literary,kabengian,kabengian,bengi,ka+bengi+an,ka | bengi | an,ka- + -an,circumfixation,N/V,circumfix=ka-...-an,medium,13,at misasabi Balamumo ing [kabengian] kekata yang adua iti,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0622,religious,kibkuban,kibkuban,kibkub,kibkub+an,kibkub | an,-an,suffixation,N/V,suffix=-an,medium,13,dinatang ya keti At [kibkuban] de at inabatan de,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0623,literary,kinaul,kinaul,kaul,k+in+aul,k | in | aul,-in-,infixation,V,infix=-in-; position=after_initial_consonant,medium,13,ko ngana sabe neng [kinaul] Pababa mu sana ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0624,literary,kundiman,kundiman,kundim,kundim+an,kundim | an,-an,suffixation,N/V,suffix=-an,medium,13,ing arte samyu at [kundiman] Pablasang ngamu pin ing,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0625,literary,kwayan,kwayan,kway,kway+an,kway | an,-an,suffixation,N/V,suffix=-an,medium,13,anti lang mangudyapi Ding [kwayan] a lalangitngit Kaybat keta,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0626,literary,lakwan,lakwan,lakw,lakw+an,lakw | an,-an,suffixation,N/V,suffix=-an,medium,13,ku ali Mu ku [lakwan] Bakit mayayakit ing bye,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0627,literary,likuan,likuan,liku,liku+an,liku | an,-an,suffixation,N/V,suffix=-an,medium,13,de at bigbugan Kaibat [likuan] da nya kabud makalangan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0628,literary,maestro,maestro,estro,ma+estro,ma | estro,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,13,Pamuntuk at kutnanan ding [maestro] At ing eskwela namang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0629,religious,magari,magari,gari,ma+gari,ma | gari,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,13,kea ding keang kapatad [Magari] ka waring tune kekame,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0630,literary,makalangan,makalangan,lang,maka+lang+an,maka | lang | an,maka-; -an,prefixation+suffixation,V/ADJ/N,prefix=maka-; suffix=-an,medium,13,likuan da nya kabud [makalangan] bebe dalan Itang minunang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0631,literary,makalunus,makalunus,lunus,maka+lunus,maka | lunus,maka-,prefixation,V/ADJ/N,prefix=maka-,medium,13,ku dalanan ing bye [makalunus] E ko kalunusan ding,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0632,religious,makasalikut,makasalikut,salikut,maka+salikut,maka | salikut,maka-,prefixation,V/ADJ/N,prefix=maka-,medium,13,me e ka malyaring [makasalikut] Deuteronomio Deuteronomy E sa,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0633,literary,mamintu,mamintu,intu,mam+intu,mam | intu,mam-,prefixation,V/ADJ/N,prefix=mam-,medium,13,balu Masikanang alang sikan [mamintu] king Keang Turu Susulung,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0634,literary,manaliwang,manaliwang,aliwang,man+aliwang,man | aliwang,man-,prefixation,V/ADJ/N,prefix=man-,medium,13,nung mipabustan yang ume [manaliwang] bansa icatang lunto malaram,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0635,literary,manyad,manyad,nyad,ma+nyad,ma | nyad,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,13,maki-upayang takde At dign [manyad] king kalayan king kanuan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0636,literary,mapinu,mapinu,pinu,ma+pinu,ma | pinu,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,13,tunculan nang caring amanu [mapinu] Purian ne at paligayan,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
kap-morph-0637,literary,masala,masala,sala,ma+sala,ma | sala,ma-,prefixation,V/ADJ/N,prefix=ma-,medium,13,misapwak ka keti king [masala] itang kakung Bungsu Itang,Rule-based candidate from thesis affix inventory; review against native-speaker judgment/Forman or Del Corro lexicon for gold training.
